Costo1,Costo2,Topico,Quincena,TipoProducto,Conversion
0.236,0.072,5,7,7,Si
0.288,0.008,5,7,7,Si
0.208,0.34,4,7,7,Si
0.112,0.197,4,6,7,Si
0.041,0.458,5,7,7,Si
0.178,0.44,5,6,7,Si
0.075,0.16,4,7,7,Si
0.191,0.285,4,6,7,Si
0.179,0.201,4,7,7,Si
0.251,0.245,4,6,7,Si
0.221,0.428,4,6,7,Si
0.266,0.371,5,7,7,Si
0.125,0.487,4,7,7,Si
0.013,0.472,4,6,7,Si
0.157,0.341,5,6,7,Si
0.333,0.137,5,7,7,Si
0.227,0.322,4,7,7,Si
0.196,0.203,5,7,7,Si
0.162,0.443,5,6,7,Si
0.002,0.188,5,6,7,Si
0.237,0.122,5,6,7,Si
0.027,0.025,5,6,7,Si
0.21,0.151,5,7,7,Si
0.225,0.155,4,7,7,Si
0.226,0.121,4,7,7,Si
0.305,0.176,5,6,7,Si
0.255,0.087,4,6,7,Si
0.035,0.067,4,7,7,Si
0.053,0.424,4,6,7,Si
0.148,0.234,4,6,7,Si
0.312,0.151,5,7,7,Si
0.118,0.158,5,7,7,Si
0.063,0.401,4,6,7,Si
0.301,0.373,4,6,7,Si
0.128,0.403,4,6,7,Si
0.211,0.094,5,7,7,Si
0.315,0.198,5,6,7,Si
0.061,0.288,4,7,7,Si
0.217,0.329,5,6,7,Si
0.208,0.15,4,6,7,Si
0.298,0.093,5,6,7,Si
0.102,0.427,5,7,7,Si
0.147,0.107,4,7,7,Si
0.113,0.297,5,6,7,Si
0.131,0.419,4,6,7,Si
0.034,0.089,5,7,7,Si
0.015,0.239,4,7,7,Si
0.12,0.252,5,6,7,Si
0.253,0.361,5,6,7,Si
0.254,0.409,5,7,7,Si
0.059,0.398,4,7,7,Si
0.233,0.459,4,7,7,Si
0.288,0.108,5,6,7,Si
0.054,0.383,4,7,7,Si
0.222,0.485,5,7,7,Si
0.151,0.249,4,7,7,Si
0.22,0.436,5,7,7,Si
0.107,0.418,4,6,7,Si
0.227,0.147,5,7,7,Si
0.043,0.241,4,6,7,Si
0.227,0.019,4,6,7,Si
0.092,0.05,4,6,7,Si
0.033,0.18,4,7,7,Si
0.121,0.274,4,6,7,Si
0.18,0.386,5,6,7,Si
0.2,0.29,5,6,7,Si
0.144,0.154,4,7,7,Si
0.333,0.019,4,6,7,Si
0.263,0.157,4,6,7,Si
0.311,0.238,4,6,7,Si
0.305,0.06,4,6,7,Si
0.317,0.145,4,7,7,Si
0.163,0.291,4,7,7,Si
0.188,0.258,5,7,7,Si
0.096,0.349,5,6,7,Si
0.326,0.432,4,7,7,Si
0.041,0.248,5,6,7,Si
0.295,0.285,5,6,7,Si
0.295,0.008,4,6,7,Si
0.317,0.354,5,7,7,Si
0.01,0.382,5,7,7,Si
0.171,0.272,4,7,7,Si
0.269,0.057,4,7,7,Si
0.238,0.436,5,6,7,Si
0.208,0.317,4,7,7,Si
0.109,0.291,4,6,7,Si
0.305,0.162,5,7,7,Si
0.126,0.083,4,7,7,Si
0.159,0.116,5,7,7,Si
0.236,0.198,5,6,7,Si
0.275,0.387,4,7,7,Si
0.255,0.271,4,6,7,Si
0.28,0.111,5,7,7,Si
0.294,0.031,5,6,7,Si
0.179,0.099,5,6,7,Si
0.274,0.103,5,6,7,Si
0.109,0.295,5,6,7,Si
0.306,0.496,4,6,7,Si
0.056,0.323,4,7,7,Si
0.264,0.189,4,7,7,Si
0.013,0.39,5,7,7,Si
0.218,0.279,4,7,7,Si
0.099,0.394,5,6,7,Si
0.035,0.178,5,6,7,Si
0.296,0.462,5,7,7,Si
0.246,0.056,5,7,7,Si
0.271,0.438,5,7,7,Si
0.073,0.419,4,6,7,Si
0.154,0.382,4,7,7,Si
0.304,0.374,5,7,7,Si
0.147,0.322,4,7,7,Si
0.075,0.393,5,6,7,Si
0.018,0.372,4,6,7,Si
0.07,0.316,5,6,7,Si
0.014,0.393,4,7,7,Si
0.017,0.365,5,7,7,Si
0.053,0.407,4,6,7,Si
0.194,0.031,5,7,7,Si
0.299,0.145,4,6,7,Si
0.19,0.105,5,7,7,Si
0.142,0.339,4,6,7,Si
0.194,0.199,5,7,7,Si
0.243,0.305,5,6,7,Si
0.219,0.496,5,7,7,Si
0.164,0.079,5,7,7,Si
0.128,0.448,5,6,7,Si
0.064,0.339,4,7,7,Si
0.239,0.326,5,6,7,Si
0.066,0.016,4,7,7,Si
0.06,0.135,4,6,7,Si
0.122,0.314,5,7,7,Si
0.314,0.268,5,6,7,Si
0.229,0.029,5,7,7,Si
0.259,0.131,5,7,7,Si
0.325,0.1,5,6,7,Si
0.048,0.026,4,7,7,Si
0.262,0.332,4,6,7,Si
0.332,0.076,4,7,7,Si
0.064,0.098,4,6,7,Si
0.043,0.223,5,7,7,Si
0.126,0.416,4,6,7,Si
0.062,0.083,5,7,7,Si
0.243,0.344,4,6,7,Si
0.268,0.471,4,6,7,Si
0.019,0.047,5,7,7,Si
0.212,0.479,4,6,7,Si
0.047,0.079,5,6,7,Si
0.13,0.389,4,6,7,Si
0.125,0.192,5,6,7,Si
0.194,0.348,5,6,7,Si
0.006,0.091,5,6,7,Si
0.001,0.34,5,6,7,Si
0.047,0.195,4,7,7,Si
0.122,0.017,5,6,7,Si
0.296,0.444,5,7,7,Si
0.321,0.098,4,6,7,Si
0.329,0.474,5,7,7,Si
0.307,0.339,5,7,7,Si
0.327,0.024,5,7,7,Si
0.263,0.064,4,7,7,Si
0.293,0.301,5,7,7,Si
0.1,0.326,5,7,7,Si
0.231,0.431,5,7,7,Si
0.248,0.306,5,6,7,Si
0.051,0.255,4,7,7,Si
0.283,0.066,4,7,7,Si
0.064,0.198,4,7,7,Si
0.078,0.426,4,6,7,Si
0.211,0.321,5,7,7,Si
0.099,0.086,5,7,7,Si
0.075,0.452,4,6,7,Si
0.155,0.216,5,7,7,Si
0.133,0.212,5,7,7,Si
0.14,0.475,5,6,7,Si
0.33,0.327,5,6,7,Si
0.332,0.362,4,6,7,Si
0.062,0.309,4,7,7,Si
0.193,0.47,4,6,7,Si
0.217,0.21,4,7,7,Si
0.331,0.161,5,6,7,Si
0.013,0.403,4,6,7,Si
0.108,0.437,5,7,7,Si
0.113,0.198,5,6,7,Si
0.114,0.453,4,7,7,Si
0.065,0.196,4,6,7,Si
0.331,0.292,4,7,7,Si
0.126,0.345,5,6,7,Si
0.234,0.371,5,6,7,Si
0.066,0.335,4,7,7,Si
0.239,0.186,5,7,7,Si
0.087,0.188,4,7,7,Si
0.121,0.28,4,7,7,Si
0.19,0.399,5,7,7,Si
0.273,0.48,4,6,7,Si
0.152,0.149,5,6,7,Si
0.102,0.386,4,7,7,Si
0.228,0.083,4,7,7,Si
0.214,0.127,4,7,7,Si
0.062,0.154,5,7,7,Si
0.151,0.391,5,7,7,Si
0.012,0.03,4,7,7,Si
0.252,0.133,5,7,7,Si
0.034,0.085,5,7,7,Si
0.178,0.103,5,7,7,Si
0.087,0.138,4,6,7,Si
0.051,0.499,5,6,7,Si
0.166,0.402,5,7,7,Si
0.189,0.274,5,7,7,Si
0.125,0.173,4,7,7,Si
0.089,0.233,5,7,7,Si
0.264,0.396,4,7,7,Si
0.155,0.022,5,6,7,Si
0.279,0.263,4,7,7,Si
0.218,0.21,4,6,7,Si
0.15,0.338,5,6,7,Si
0.151,0.034,5,6,7,Si
0.023,0.328,5,6,7,Si
0.166,0.48,4,6,7,Si
0.062,0.143,5,7,7,Si
0.189,0.241,5,6,7,Si
0.228,0.433,5,6,7,Si
0.023,0.277,4,6,7,Si
0.226,0.292,4,7,7,Si
0.09,0.22,4,6,7,Si
0.076,0.436,5,7,7,Si
0.141,0.1,5,6,7,Si
0.328,0.455,5,7,7,Si
0.061,0.399,4,7,7,Si
0.203,0.304,5,7,7,Si
0.011,0.394,4,7,7,Si
0.24,0.235,4,7,7,Si
0.057,0.068,5,6,7,Si
0.305,0.106,5,7,7,Si
0.111,0.248,4,7,7,Si
0.27,0.064,5,7,7,Si
0.064,0.279,5,7,7,Si
0.207,0.2,4,7,7,Si
0.034,0.3,4,6,7,Si
0.162,0.066,4,6,7,Si
0.264,0.372,4,7,7,Si
0.062,0.073,4,6,7,Si
0.083,0.008,5,6,7,Si
0.147,0.486,5,6,7,Si
0.016,0.352,4,7,7,Si
0.014,0.378,5,6,7,Si
0.244,0.113,4,6,7,Si
0.243,0.038,5,6,7,Si
0.254,0.203,5,6,7,Si
0.192,0.256,4,6,7,Si
0.059,0.481,5,7,7,Si
0.067,0.206,4,6,7,Si
0.202,0.231,5,6,7,Si
0.206,0.335,4,6,7,Si
0.145,0.402,4,7,7,Si
0.26,0.37,4,7,7,Si
0.182,0.41,5,7,7,Si
0.268,0.066,4,7,7,Si
0.082,0.451,4,7,7,Si
0.174,0.06,4,7,7,Si
0.228,0.103,4,6,7,Si
0.002,0.338,5,6,7,Si
0.023,0.386,4,7,7,Si
0.062,0.136,5,7,7,Si
0.007,0.275,5,7,7,Si
0.01,0.175,5,6,7,Si
0.214,0.007,5,6,7,Si
0.218,0.491,5,6,7,Si
0.216,0.473,4,6,7,Si
0.33,0.167,5,6,7,Si
0.082,0.486,4,7,7,Si
0.28,0.029,5,6,7,Si
0.279,0.379,5,7,7,Si
0.314,0.254,4,7,7,Si
0.177,0.287,4,7,7,Si
0.237,0.449,5,6,7,Si
0.071,0.191,5,7,7,Si
0.262,0.064,5,7,7,Si
0.111,0.336,5,7,7,Si
0.244,0.095,4,6,7,Si
0.152,0.278,4,6,7,Si
0.112,0.479,4,7,7,Si
0.002,0.368,4,7,7,Si
0.148,0.298,4,6,7,Si
0.287,0.014,5,7,7,Si
0.019,0.241,5,6,7,Si
0.001,0.162,5,6,7,Si
0.159,0.025,5,6,7,Si
0.003,0.396,4,7,7,Si
0.083,0.441,4,7,7,Si
0.24,0.146,5,7,7,Si
0.16,0.3,4,6,7,Si
0.152,0.497,4,7,7,Si
0.172,0.327,5,7,7,Si
0.162,0.356,5,7,7,Si
0.16,0.323,5,7,7,Si
0.035,0.111,5,7,7,Si
0.232,0.461,4,6,7,Si
0.255,0.439,4,7,7,Si
0.267,0.316,4,7,7,Si
0.332,0.042,4,6,7,Si
0.16,0.088,4,7,7,Si
0.014,0.14,4,7,7,Si
0.023,0.014,4,6,7,Si
0.207,0.455,5,7,7,Si
0.113,0.019,4,7,7,Si
0.121,0.496,5,6,7,Si
0.2,0.023,4,6,7,Si
0.248,0.109,5,7,7,Si
0.064,0.391,5,6,7,Si
0.284,0.467,4,7,7,Si
0.203,0.049,5,6,7,Si
0.302,0.467,4,6,7,Si
0.13,0.396,4,7,7,Si
0.244,0.462,5,6,7,Si
0.292,0.014,4,6,7,Si
0.009,0.164,5,6,7,Si
0.016,0.121,5,6,7,Si
0.082,0.468,4,6,7,Si
0.192,0.395,4,7,7,Si
0.073,0.191,4,6,7,Si
0.006,0.491,5,6,7,Si
0.304,0.305,4,6,7,Si
0.204,0.208,5,6,7,Si
0.126,0.269,4,6,7,Si
0.238,0.081,4,6,7,Si
0.103,0.486,4,6,7,Si
0.205,0.464,4,7,7,Si
0.244,0.276,4,6,7,Si
0.142,0.26,5,6,7,Si
0.125,0.102,4,7,7,Si
0.131,0.42,5,6,7,Si
0.036,0.297,5,7,7,Si
0.184,0.302,4,7,7,Si
0.223,0.077,4,7,7,Si
0.199,0.196,4,6,7,Si
0.282,0.332,4,7,7,Si
0.068,0.236,4,7,7,Si
0.331,0.296,4,6,7,Si
0.102,0.321,5,7,7,Si
0.319,0.428,4,6,7,Si
0.098,0.347,5,6,7,Si
0.072,0.134,5,6,7,Si
0.031,0.369,5,6,7,Si
0.287,0.399,4,7,7,Si
0.201,0.322,4,7,7,Si
0.187,0.449,5,7,7,Si
0.059,0.318,4,7,7,Si
0.321,0.353,4,7,7,Si
0.314,0.175,5,7,7,Si
0.092,0.453,4,6,7,Si
0.254,0.464,5,7,7,Si
0.263,0.141,4,6,7,Si
0.003,0.199,5,7,7,Si
0.112,0.015,4,7,7,Si
0.054,0.132,5,7,7,Si
0.301,0.049,4,6,7,Si
0.243,0.459,5,7,7,Si
0.084,0.386,4,6,7,Si
0.039,0.002,5,7,7,Si
0.273,0.244,5,6,7,Si
0.101,0.488,4,6,7,Si
0.181,0.356,5,6,7,Si
0.167,0.166,5,7,7,Si
0.293,0.133,5,7,7,Si
0.201,0.406,5,7,7,Si
0.055,0.407,5,6,7,Si
0.25,0.103,5,7,7,Si
0.219,0.094,4,6,7,Si
0.071,0.417,5,7,7,Si
0.321,0.318,5,7,7,Si
0.268,0.145,5,7,7,Si
0.18,0.09,4,7,7,Si
0.008,0.356,5,7,7,Si
0.068,0.157,5,7,7,Si
0.314,0.105,5,6,7,Si
0.284,0.323,5,7,7,Si
0.098,0.317,4,6,7,Si
0.162,0.116,5,7,7,Si
0.257,0.163,5,7,7,Si
0.199,0.127,5,7,7,Si
0.091,0.248,4,7,7,Si
0.002,0.31,5,7,7,Si
0.125,0.416,5,6,7,Si
0.23,0.169,4,6,7,Si
0.324,0.006,4,7,7,Si
0.227,0.451,5,7,7,Si
0.041,0.374,4,7,7,Si
0.105,0.234,5,6,7,Si
0.227,0.415,5,6,7,Si
0.268,0.389,4,7,7,Si
0.25,0.264,5,6,7,Si
0.085,0.095,5,6,7,Si
0.047,0.155,4,7,7,Si
0.012,0.133,4,6,7,Si
0.043,0.352,4,6,7,Si
0.249,0.445,4,6,7,Si
0.253,0.156,5,7,7,Si
0.021,0.257,4,6,7,Si
0.139,0.455,4,6,7,Si
0.212,0.13,5,6,7,Si
0.187,0.069,5,6,7,Si
0.242,0.087,5,7,7,Si
0.3,0.254,4,7,7,Si
0.26,0.424,4,7,7,Si
0.179,0.332,4,6,7,Si
0.233,0.124,4,7,7,Si
0.312,0.39,5,6,7,Si
0.023,0.171,5,7,7,Si
0.313,0.06,5,7,7,Si
0.036,0.114,4,7,7,Si
0.12,0.421,4,7,7,Si
0.235,0.167,4,7,7,Si
0.047,0.47,5,6,7,Si
0.093,0.309,5,7,7,Si
0.202,0.463,4,7,7,Si
0.264,0.324,4,7,7,Si
0.103,0.124,5,7,7,Si
0.256,0.219,5,6,7,Si
0.037,0.012,4,6,7,Si
0.133,0.248,4,6,7,Si
0.167,0.258,4,7,7,Si
0.235,0.014,5,7,7,Si
0.302,0.233,5,7,7,Si
0.139,0.286,5,6,7,Si
0.111,0.434,5,7,7,Si
0.31,0.147,5,7,7,Si
0.226,0.133,4,6,7,Si
0.298,0.476,4,6,7,Si
0.092,0.319,5,7,7,Si
0.299,0.347,4,7,7,Si
0.12,0.194,4,6,7,Si
0.319,0.223,4,6,7,Si
0.253,0.356,5,7,7,Si
0.215,0.214,5,6,7,Si
0.113,0.358,4,6,7,Si
0.213,0.4,4,7,7,Si
0.129,0.016,5,7,7,Si
0.194,0.406,5,6,7,Si
0.09,0.017,5,7,7,Si
0.238,0.025,5,7,7,Si
0.282,0.189,5,6,7,Si
0.225,0.421,5,6,7,Si
0.231,0.42,5,7,7,Si
0.296,0.101,5,7,7,Si
0.114,0.239,4,7,7,Si
0.104,0.204,5,7,7,Si
0.255,0.072,4,7,7,Si
0.034,0.444,4,7,7,Si
0.201,0.098,5,7,7,Si
0.181,0.392,4,7,7,Si
0.131,0.021,4,6,7,Si
0.002,0.303,5,7,7,Si
0.322,0.168,4,6,7,Si
0.313,0.053,5,6,7,Si
0.244,0.269,5,7,7,Si
0.099,0.071,4,7,7,Si
0.291,0.162,4,7,7,Si
0.203,0.269,4,6,7,Si
0.301,0.354,5,6,7,Si
0.009,0.054,5,7,7,Si
0.12,0.292,5,6,7,Si
0.038,0.443,4,7,7,Si
0.025,0.311,5,7,7,Si
0.277,0.195,5,6,7,Si
0.085,0.415,4,7,7,Si
0.113,0.285,5,6,7,Si
0.085,0.047,4,7,7,Si
0.163,0.497,5,6,7,Si
0.012,0.185,4,6,7,Si
0.138,0.438,4,7,7,Si
0.22,0.452,4,6,7,Si
0.139,0.447,4,7,7,Si
0.069,0.136,4,7,7,Si
0.315,0.113,5,7,7,Si
0.16,0.419,5,7,7,Si
0.135,0.08,4,6,7,Si
0.29,0.491,4,6,7,Si
0.02,0.238,4,6,7,Si
0.257,0.159,5,7,7,Si
0.15,0.432,5,6,7,Si
0.145,0.328,5,6,7,Si
0.105,0.291,5,6,7,Si
0.313,0.424,5,6,7,Si
0.177,0.311,4,6,7,Si
0.158,0.462,5,6,7,Si
0.262,0.461,5,6,7,Si
0.298,0.036,4,7,7,Si
0.251,0.421,5,6,7,Si
0.136,0.146,4,7,7,Si
0.012,0.423,5,6,7,Si
0.314,0.178,5,6,7,Si
0.214,0.13,5,7,7,Si
0.283,0.488,4,6,7,Si
0.094,0.345,5,6,7,Si
0.296,0.283,4,7,7,Si
0.107,0.325,5,6,7,Si
0.04,0.312,4,7,7,Si
0.004,0.388,4,7,7,Si
0.127,0.352,4,7,7,Si
0.305,0.43,4,6,7,Si
0.041,0.037,5,6,7,Si
0.083,0.121,5,7,7,Si
0.218,0.057,4,6,7,Si
0.013,0.414,5,6,7,Si
0.179,0.034,4,6,7,Si
0.33,0.089,5,7,7,Si
0.231,0.331,5,7,7,Si
0.116,0.354,5,6,7,Si
0.275,0.155,4,6,7,Si
0.161,0.178,4,6,7,Si
0.214,0.018,4,7,7,Si
0.3,0.25,4,6,7,Si
0.129,0.312,4,7,7,Si
0.2,0.284,4,7,7,Si
0.139,0.137,4,7,7,Si
0.17,0.311,4,6,7,Si
0.156,0.345,4,7,7,Si
0.068,0.002,5,6,7,Si
0.179,0.186,5,7,7,Si
0.284,0.121,5,6,7,Si
0.108,0.394,5,7,7,Si
0.247,0.253,4,7,7,Si
0.287,0.395,4,6,7,Si
0.171,0.061,4,7,7,Si
0.185,0.383,5,7,7,Si
0.321,0.465,5,6,7,Si
0.241,0.1,4,7,7,Si
0.314,0.29,4,7,7,Si
0.103,0.246,4,6,7,Si
0.33,0.401,4,6,7,Si
0.165,0.336,5,7,7,Si
0.104,0.3,4,6,7,Si
0.017,0.254,4,7,7,Si
0.292,0.42,4,7,7,Si
0.328,0.016,4,7,7,Si
0.039,0.344,4,6,7,Si
0.16,0.336,4,7,7,Si
0.007,0.325,5,6,7,Si
0.005,0.414,5,6,7,Si
0.189,0.374,4,7,7,Si
0.212,0.282,4,7,7,Si
0.026,0.402,5,7,7,Si
0.022,0.354,5,6,7,Si
0.214,0.389,5,6,7,Si
0.09,0.152,5,7,7,Si
0.219,0.021,4,7,7,Si
0.271,0.394,5,7,7,Si
0.103,0.323,5,7,7,Si
0.082,0.028,4,6,7,Si
0.056,0.305,5,6,7,Si
0.217,0.377,4,7,7,Si
0.202,0.189,4,6,7,Si
0.141,0.079,4,6,7,Si
0.176,0.347,5,6,7,Si
0.041,0.368,5,6,7,Si
0.234,0.478,4,7,7,Si
0.228,0.359,5,7,7,Si
0.156,0.367,5,6,7,Si
0.26,0.354,4,6,7,Si
0.232,0.14,4,6,7,Si
0.244,0.128,5,6,7,Si
0.228,0.306,5,6,7,Si
0.166,0.002,5,6,7,Si
0.272,0.497,5,6,7,Si
0.121,0.109,5,6,7,Si
0.028,0,4,6,7,Si
0.082,0.077,4,7,7,Si
0.199,0.43,4,7,7,Si
0.022,0.476,5,6,7,Si
0.061,0.441,5,6,7,Si
0.034,0.358,4,7,7,Si
0.186,0.365,4,6,7,Si
0.077,0.015,5,7,7,Si
0.235,0.208,5,6,7,Si
0.245,0.484,4,7,7,Si
0.112,0.069,5,6,7,Si
0.188,0.271,5,7,7,Si
0.026,0.313,4,7,7,Si
0.051,0.197,4,7,7,Si
0.252,0.046,5,6,7,Si
0.314,0.347,5,7,7,Si
0.112,0.195,5,6,7,Si
0.267,0.492,5,7,7,Si
0.063,0.395,5,6,7,Si
0.023,0.444,5,6,7,Si
0.316,0.294,5,7,7,Si
0.313,0.385,4,7,7,Si
0.244,0.092,5,6,7,Si
0.179,0.43,4,6,7,Si
0.19,0.069,4,7,7,Si
0.097,0.493,4,7,7,Si
0.092,0.335,5,6,7,Si
0.212,0.281,5,6,7,Si
0.108,0.131,5,6,7,Si
0.181,0.276,5,7,7,Si
0.312,0.228,4,6,7,Si
0.181,0.487,5,7,7,Si
0.173,0.402,5,6,7,Si
0.177,0.354,5,6,7,Si
0.227,0.388,5,7,7,Si
0.166,0.281,5,7,7,Si
0.225,0.353,5,7,7,Si
0.17,0.148,5,7,7,Si
0.163,0.498,4,7,7,Si
0.292,0.418,5,6,7,Si
0.072,0.021,4,6,7,Si
0.172,0.011,4,7,7,Si
0.204,0.122,5,6,7,Si
0.073,0.209,4,7,7,Si
0.02,0.316,5,7,7,Si
0.05,0.066,5,6,7,Si
0.33,0.268,5,7,7,Si
0.019,0.4,4,6,7,Si
0.316,0.227,5,7,7,Si
0.272,0.046,5,6,7,Si
0.05,0.012,4,6,7,Si
0.153,0.296,5,6,7,Si
0.167,0.038,5,7,7,Si
0.016,0.443,4,7,7,Si
0.116,0.099,4,6,7,Si
0.062,0.076,4,6,7,Si
0.008,0.441,5,7,7,Si
0.303,0.27,5,6,7,Si
0.111,0.211,5,6,7,Si
0.261,0.483,5,7,7,Si
0.195,0.135,4,7,7,Si
0.16,0.088,5,6,7,Si
0.258,0.449,4,7,7,Si
0.252,0.132,4,6,7,Si
0.209,0.01,5,6,7,Si
0.156,0.448,5,7,7,Si
0.212,0.463,4,7,7,Si
0.029,0.221,4,6,7,Si
0.1,0.308,4,6,7,Si
0.096,0.461,5,7,7,Si
0.181,0.379,4,7,7,Si
0.166,0.147,5,7,7,Si
0.14,0.435,5,7,7,Si
0.032,0.43,4,6,7,Si
0.272,0.326,4,7,7,Si
0.31,0.42,5,6,7,Si
0.029,0.2,5,6,7,Si
0.308,0.205,5,7,7,Si
0.204,0.144,4,6,7,Si
0.228,0.15,5,7,7,Si
0.039,0.198,4,6,7,Si
0.055,0.192,5,7,7,Si
0.093,0.3,5,7,7,Si
0.24,0.136,4,6,7,Si
0.116,0.303,4,6,7,Si
0.078,0.26,5,6,7,Si
0.283,0.116,4,6,7,Si
0.204,0.464,4,6,7,Si
0.097,0.423,4,6,7,Si
0.021,0.141,4,7,7,Si
0.276,0.195,4,6,7,Si
0.272,0.455,4,7,7,Si
0.33,0.049,5,6,7,Si
0.262,0.078,4,6,7,Si
0.204,0,4,6,7,Si
0.174,0.439,5,6,7,Si
0.23,0.17,5,6,7,Si
0.054,0.353,5,7,7,Si
0.047,0.098,5,6,7,Si
0.184,0.032,4,6,7,Si
0.01,0.045,4,6,7,Si
0.226,0.465,4,6,7,Si
0.185,0.242,5,7,7,Si
0.122,0.098,5,7,7,Si
0.074,0.44,5,7,7,Si
0.13,0.362,4,7,7,Si
0.175,0.192,4,6,7,Si
0.224,0.082,5,6,7,Si
0.074,0.231,5,6,7,Si
0.268,0.423,4,7,7,Si
0.162,0.25,5,7,7,Si
0.239,0.39,4,6,7,Si
0.279,0.377,5,6,7,Si
0.241,0.205,5,7,7,Si
0.3,0.19,4,7,7,Si
0.256,0.212,4,7,7,Si
0.127,0.479,5,6,7,Si
0.197,0.386,5,7,7,Si
0.251,0.331,4,7,7,Si
0.183,0.154,4,6,7,Si
0.228,0.105,5,7,7,Si
0.223,0.37,4,6,7,Si
0.332,0.385,4,7,7,Si
0.254,0.233,5,7,7,Si
0.13,0.467,5,7,7,Si
0.323,0.227,4,6,7,Si
0.212,0.158,4,6,7,Si
0.249,0.373,5,7,7,Si
0.257,0.146,5,6,7,Si
0.131,0.239,4,6,7,Si
0.1,0.383,5,7,7,Si
0.167,0.405,4,6,7,Si
0.121,0.303,4,6,7,Si
0.266,0.283,4,6,7,Si
0.092,0.469,4,7,7,Si
0.233,0.217,5,7,7,Si
0.052,0.37,4,6,7,Si
0.212,0.036,5,6,7,Si
0.263,0.06,4,7,7,Si
0.23,0.321,5,7,7,Si
0.288,0.197,4,7,7,Si
0.156,0.271,5,6,7,Si
0.219,0.292,4,7,7,Si
0.01,0.135,5,6,7,Si
0.09,0.31,4,6,7,Si
0.193,0.083,4,7,7,Si
0.186,0.485,4,7,7,Si
0.187,0.291,4,7,7,Si
0.269,0.306,5,6,7,Si
0.274,0.318,5,6,7,Si
0.132,0.258,4,7,7,Si
0.201,0.243,5,6,7,Si
0.019,0.236,4,6,7,Si
0.224,0.25,5,6,7,Si
0.127,0.14,4,6,7,Si
0.105,0.485,5,6,7,Si
0.058,0.282,4,6,7,Si
0.184,0.4,5,6,7,Si
0.124,0.083,5,7,7,Si
0.216,0.457,5,6,7,Si
0.23,0.015,4,7,7,Si
0.222,0.255,4,7,7,Si
0.095,0.118,5,7,7,Si
0.142,0.181,4,6,7,Si
0.211,0.23,4,6,7,Si
0.238,0.157,5,6,7,Si
0.253,0.202,4,7,7,Si
0.112,0.315,4,7,7,Si
0.048,0.133,5,6,7,Si
0.123,0.298,5,7,7,Si
0.185,0.344,4,7,7,Si
0.291,0.355,4,7,7,Si
0.327,0.413,4,6,7,Si
0.024,0.062,4,7,7,Si
0.155,0.028,5,6,7,Si
0.035,0.187,5,6,7,Si
0.138,0.385,5,7,7,Si
0.13,0.214,4,7,7,Si
0.183,0.42,4,7,7,Si
0.082,0.48,4,6,7,Si
0.02,0.389,5,7,7,Si
0.309,0.071,5,7,7,Si
0.267,0.485,5,6,7,Si
0.068,0.359,5,7,7,Si
0.26,0.274,5,7,7,Si
0.086,0.449,5,6,7,Si
0.281,0.215,4,7,7,Si
0.293,0.021,4,7,7,Si
0.258,0.037,4,6,7,Si
0.061,0.032,5,7,7,Si
0.03,0.436,4,6,7,Si
0.202,0.354,5,7,7,Si
0.26,0.431,4,6,7,Si
0.195,0.015,5,7,7,Si
0.002,0.245,4,6,7,Si
0.263,0.456,4,7,7,Si
0.086,0.329,5,7,7,Si
0.291,0.137,5,7,7,Si
0.245,0.247,4,6,7,Si
0.213,0.497,4,7,7,Si
0.08,0.484,4,7,7,Si
0.229,0.459,5,7,7,Si
0.012,0.275,4,6,7,Si
0.102,0.269,4,6,7,Si
0.328,0.003,5,6,7,Si
0.311,0.198,5,7,7,Si
0.242,0.298,5,6,7,Si
0.3,0.312,4,6,7,Si
0.313,0.454,5,6,7,Si
0.022,0.009,4,6,7,Si
0.14,0.346,5,6,7,Si
0.019,0.243,4,6,7,Si
0.263,0.055,4,6,7,Si
0.285,0.356,4,6,7,Si
0.218,0.484,5,7,7,Si
0.325,0.094,4,7,7,Si
0.18,0.321,5,7,7,Si
0.322,0.188,4,6,7,Si
0.14,0.343,4,6,7,Si
0.094,0.428,4,7,7,Si
0.307,0.478,5,7,7,Si
0.044,0.156,4,7,7,Si
0.216,0.034,4,6,7,Si
0.329,0.038,4,7,7,Si
0.257,0.309,4,6,7,Si
0.319,0.24,5,7,7,Si
0.099,0.049,4,6,7,Si
0.174,0.139,4,6,7,Si
0.135,0.425,4,7,7,Si
0.035,0.005,5,7,7,Si
0.189,0.199,4,7,7,Si
0.203,0.107,5,6,7,Si
0.047,0.463,4,6,7,Si
0.019,0.446,5,6,7,Si
0.274,0.265,4,7,7,Si
0.07,0.141,5,6,7,Si
0.219,0.467,4,7,7,Si
0.229,0.407,4,6,7,Si
0.25,0.221,4,6,7,Si
0.28,0.29,4,6,7,Si
0.188,0.385,4,6,7,Si
0.304,0.497,5,7,7,Si
0.008,0.457,4,7,7,Si
0.141,0.04,4,6,7,Si
0.032,0.229,4,6,7,Si
0.289,0.439,4,6,7,Si
0.29,0.182,5,7,7,Si
0.321,0.328,5,6,7,Si
0.021,0.218,5,7,7,Si
0.018,0.374,4,7,7,Si
0.013,0.31,5,7,7,Si
0.036,0.124,4,7,7,Si
0.282,0.315,5,6,7,Si
0.252,0.45,5,6,7,Si
0.144,0.487,4,7,7,Si
0.037,0.271,4,7,7,Si
